File Name,Sprint Name,Planned For,ID,Type,Status,Parent ID,Parent Type,Count,Summary
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927914,Task,Done,796654,Story,1,"Dev testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927925,Task,New,796654,Story,1,"QA testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,922098,Story,Ready for Review,,Story,1,"As a Sustainment Manager, I want to view a Budgeting table in the Product Summary page so that the information is printable"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927848,Task,New,922098,Story,1,"QA testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927835,Task,Done,922098,Story,1,"HTML and JavaScript"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927833,Task,Done,922098,Story,1,"C# and service changes"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927836,Task,New,922098,Story,1,"Test script changes"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927830,Task,Done,922098,Story,1,"Database changes"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927842,Task,Done,922098,Story,1,"Dev Testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,872322,Defect,Resolved,,Story,1,"Administration (Help Desk #2968) - Inability to access "Go To Revise Approval" button from Pending Revise List in Administration module"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,926594,Story,New,,Story,1,"Monthly OMB Submission"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,796649,Story,Ready for Review,,Story,1,"As a Project Manager, I want to have validations updated to move from the Product Phase to Closed-Stopped Phase"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927879,Task,New,796649,Story,1,"QA testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927861,Task,New,796649,Story,1,"JavaScript and HTML changes"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927863,Task,New,796649,Story,1,"Dev testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,903345,Story,Ready for Review,,Story,1,"As a Sustainment Manager, I want to see costing information on the O&M page so I can report to Management"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927594,Task,Done,903345,Story,1,"HTML and JavaScript changes"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927606,Task,New,903345,Story,1,"QA testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927586,Task,Done,903345,Story,1,"Database changes"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927600,Task,New,903345,Story,1,"Test scripts"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927596,Task,New,903345,Story,1,"Dev testing"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927597,Task,New,903345,Story,1,"Code review"
Sprint 13 Backlog (OY1).xml,Sprint 13 Backlog (OY1),OY1 Sprint 13,927587,Task,Done,903345,Story,1,"C# and service changes"
***********
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,946599,Defect,Resolved,,Story,1,"Project - Please change label for Production Deployment Date and Date of Service Desk Knowledge Management Review on Initiation Phase"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,944110,Defect,Resolved,,Story,1,"Admin Module - Reorder Entity Field Setting Code dropdown to alpha ascending and change Initiation Phase items to Startup"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,557172,Story,Done,,Story,1,"As a Dashboard user, I want to see additional common project information in each phase so that I can use this information when entering new data"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,945347,Task,Done,557172,Story,1,"QA testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943618,Task,Done,557172,Story,1,"Database Changes"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,950848,Task,Done,557172,Story,1,"Service changes"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,950849,Task,Done,557172,Story,1,"Dev Testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,946620,Defect,Resolved,,Story,1,"Product - O&M Phase quarter drop down is not working properly"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,926494,Story,Done,,Story,1,"As a VIP Dashboard user, I need to change the Contractor Name field from input to a drop-down menu so that reports can be sorted by contractor names and also need to be able to           add more names to the list as necessary."
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,945337,Task,Done,926494,Story,1,"QA testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,940535,Story,Resolved,,Story,1,"Technical Work - Migrate to TFS cloud environment"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943011,Task,Done,940535,Story,1,"Analyze and implement Source code is added into TFS cloud"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943012,Task,Done,940535,Story,1,"Analyze and implement Visual Studio is connected to TFS cloud"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957061,Story,Done,,Story,1,"Deployment and release activities [OY1 Sprint 14]"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957144,Task,Done,957061,Story,1,"Rebaseline QA87 environment for hotfix testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957147,Task,Done,957061,Story,1,"Deploy on QA/UAT/Prod"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957139,Task,Done,957061,Story,1,"Upload Sprint 14 Code to TFS and RTC"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 15,842682,Defect,Resolved,,Story,3,"All Modules - Fields that are enabled appear as grayed out"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943001,Task,Done,842682,Defect,1,"QA Testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,942906,Task,Done,842682,Defect,1,"Writing or correcting JavaScript and CSS code for each identified field in spreadsheet"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,942999,Task,Done,842682,Defect,1,"Dev testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957064,Story,Done,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [OY1 Sprint 14]"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957114,Task,Done,957064,Story,1,"Helpdesk 3175 - : Change Build 2 Projected Cost for Benefits Delivery Network (BDN) Retirement Phase 1  from $5,543, 427 to $14,611,865.22"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957133,Task,Done,957064,Story,1,"Helpdesk #3179 - Update ProjectRisk table in the VIP Dashboard"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,957069,Task,Done,957064,Story,1,"Helpdesk #3192 - : Remove CD2 for Release #4"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,868734,Story,Done,,Story,1,"As a member of PPO Management, I want to have the CIO Rating calculation updated automatically for all investment records so that I do not need to manually update each rating"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943009,Task,Done,868734,Story,1,"QA testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943002,Task,Done,868734,Story,1,"C# end service change"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943003,Task,Done,868734,Story,1,"Database change"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943007,Task,Done,868734,Story,1,"Dev testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943006,Task,Done,868734,Story,1,"JavaScript change"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943008,Task,Done,868734,Story,1,"Code review"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,882641,Story,Done,,Story,1,"As a PM, I want to have all planned dates and costs copied into projected dates and costs so that they are the same"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943726,Task,Done,882641,Story,1,"javascript change"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943730,Task,Done,882641,Story,1,"Dev Testing"
Sprint 14 Backlog (OY1).xml,Sprint 14 Backlog (OY1),OY1 Sprint 14,943732,Task,Done,882641,Story,1,"QA Testing"
***********
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,844608,Story,Done,,Story,1,"Investment (Helpdesk Request #2829) - Temporarily allow the ‘Revise not Required’ option for the entire Performance Metric page for revise request for annual submission"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961484,Task,Done,844608,Story,1,"JavaScript changes"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961334,Task,Done,844608,Story,1,"Service changes"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961355,Task,Done,844608,Story,1,"Database changes"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961503,Task,Done,844608,Story,1,"Dev testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961504,Task,Done,844608,Story,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961575,Story,Done,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [OY1 Sprint 15]"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,964984,Task,Done,961575,Story,1,"Helpdesk #3212 - : Remove EP2-1GUI and EP2-2GUI for project : CPRS Enhancements Phase 2"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,969836,Task,Done,961575,Story,1,"Helpdesk #3217 - : Change Revise Request Reason for Revise Request ID 19670 to Replan"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,967560,Task,Done,961575,Story,1,"Helpdesk  #3201 - :Update projcted cost for Build 1 to match actula cost for project VA Emergency Alerting and Accountability System"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,963991,Task,Done,961575,Story,1,"Helpdesk #3207 - : Delete Release Date of project Revenue Operations Workflow Tool Enhancements"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,978082,Task,Done,961575,Story,1,"Helpdesk  #3231 - : delete the CD2 approval I entered for this release specified in ticket"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,960313,Story,Ready for Review,,Story,1,"As a Dashboard User, I want to have character countdowns for all applicable free text fields"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,967362,Task,Done,960313,Story,1,"Add javascript code at base level to automatically set text areas for countdown"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,967387,Task,In Progress,960313,Story,1,"Add data size limits to HTML code for textareas throughout VIP"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,966021,Task,Ready for Review,960313,Story,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,830439,Defect,Resolved,,Story,1,"Project (Help Desk #2782) - Display Pause Status information in view mode [3 pts]"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,955131,Defect,Resolved,,Story,1,"Project/Investment - Risk Mitigation field for Project Risk should allow 1000 characters as per OMB. Currently it allows 500 characters."
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,966042,Task,Done,955131,Defect,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,965987,Story,Ready for Review,,Story,1,"Project - (Helpdesk #3208) As a Project Manager I want to have Build Description as a required field so that we do not miss sending Build Description to OMB"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,969543,Task,Done,965987,Story,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,900546,Defect,Resolved,,Story,1,"Project - (Helpdesk #2922)  Project Risk list is missing Risk Impact, Probability and Category [3 pts]"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961537,Task,Done,900546,Defect,1,"Dev testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961533,Task,Done,900546,Defect,1,"Database changes"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961536,Task,Done,900546,Defect,1,"JavaScript changes"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961548,Task,Done,900546,Defect,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961524,Task,Done,900546,Defect,1,"C# changes"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961518,Task,Done,900546,Defect,1,"Investigate the issue"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961545,Task,Done,900546,Defect,1,"Code review"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,960322,Story,Ready for Review,,Story,1,"As a Dashboard user, I want an email when a Build is added or modified"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,966025,Task,Ready for Review,960322,Story,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,960328,Defect,Resolved,,Story,1,"Project - RiskVision field data not displaying after saving record [3 pts]"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,966028,Task,Done,960328,Defect,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,961577,Story,Done,,Story,1,"Deployment and release activities [OY1 Sprint 15]"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,964601,Task,Done,961577,Story,1,"Upload Sprint 15 Code to RTC and TFS"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,964595,Task,Done,961577,Story,1,"Rebaseline code after Sprint 15 Deployment"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,964589,Task,Done,961577,Story,1,"Deploy on Dev87, UAT, PROD"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,826638,Story,Done,,Story,1,"Project (Helpdesk #2745) - Build Name field automatically cuts off at 200 characters"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,966031,Task,Done,826638,Story,1,"QA testing"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,842682,Defect,Resolved,,Story,3,"All Modules - Fields that are enabled appear as grayed out"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,952297,Defect,Resolved,,Story,1,"Investment-User should have a blank value for "Strategic Objective or Priority Goal" field when first creating a Performance Metric"
Sprint 15 Backlog (OY1).xml,Sprint 15 Backlog (OY1),OY1 Sprint 15,966040,Task,Done,952297,Defect,1,"QA testing"
***********
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,900556,Defect,Resolved,,Story,1,"Reports - (Helpdesk - #2831) VIPProjectByPhase Report has some invalid data for dates and cost [2 pts]"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979444,Task,Done,900556,Defect,1,"Make changes as needed"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979446,Task,Done,900556,Defect,1,"Dev testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979450,Task,Done,900556,Defect,1,"QA testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979440,Task,Done,900556,Defect,1,"Verify the defect still exists"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,891632,Story,Invalid,,Story,1,"Technical Work - Install TRM-approved Power BI Reports Server"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979545,Task,Invalid,891632,Story,1,"Follow-up with Doug regarding premium Power BI licenses and installation"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979320,Story,Done,,Story,1,"As a VIP Dashboard user, I want to have my technical issues in the production environment resolved so that I can use all dashboard functionality [OY1 Sprint 16]"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,980487,Task,Done,979320,Story,1,"Help Desk Service Request - #3238 - Remove Release 10 for project Medication Permissions and Dispensing Updates"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,980358,Task,Done,979320,Story,1,"Help Desk Service Request - #3235 - Remove Release 7 and Release 8 for project Veterans Affairs Centralized Adjudication Background Investigation System (VA-CABS)"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,991055,Task,Done,979320,Story,1,"Helpdesk #3248  - change the status of the project Suicide High Risk Patient Enhancements from Closed-Stopped to Closed-Completed."
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,988013,Task,Done,979320,Story,1,"Help Desk Service Request - #3252 - Remove Project Phase Finish date Actual for project National Item File (NIF)/Item Master File (IMF) Interface (IFCAP Modification) Phase 2"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979370,Task,Done,979320,Story,1,"Help Desk Service Request - #3233 - Update Projected Project Phase Start Date for the project eScreening/Alternative Suicide Prevention Efforts"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979322,Story,Done,,Story,1,"Deployment and release activities [OY1 Sprint 16]"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979328,Task,Done,979322,Story,1,"Rebaseline code after Sprint 16 Deployment"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979331,Task,Done,979322,Story,1,"Upload Sprint 16 Code to RTC and TFS"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979324,Task,Done,979322,Story,1,"Deploy on Dev87, UAT, PROD"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,969562,Story,Done,,Story,1,"As a Sustainment Product Manager, I want a new report for Sustainment Products"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979397,Task,Done,969562,Story,1,"QA testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979391,Task,Done,969562,Story,1,"Create report"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979395,Task,Done,969562,Story,1,"Dev testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979385,Task,Done,969562,Story,1,"Database changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 17,978987,Story,New,,Story,2,"As a member of the Dev Team, I want to prepare to store all product information in ServiceNow instead of Rational"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979531,Task,New,978987,Story,1,"Schedule meeting with Tim to demo how the team uses Rational currently and what our requirements are for ServiceNow"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979529,Task,New,978987,Story,1,"Create checklist for migration objectives"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979527,Task,New,978987,Story,1,"Assess size of current Rational data on each tool's module"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,961297,Story,In Progress,,Story,1,"Technical Work - Finalize Performance Metric automation script for Edit Revise"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979506,Task,New,961297,Story,1,"Create automation script"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979507,Task,New,961297,Story,1,"Verify scripts/steps"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979514,Task,New,961297,Story,1,"Integrate data sheet with Excel"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979513,Task,New,961297,Story,1,"Resolve issue with dropdown defect"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,640765,Story,Done,,Story,1,"As an Investment Manager, I want to have a tab in the Investment view displaying all projects associated with the investment"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979377,Task,Done,640765,Story,1,"QA testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979369,Task,Done,640765,Story,1,"Service changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979374,Task,Done,640765,Story,1,"JavaScript changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979376,Task,Done,640765,Story,1,"Dev testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979367,Task,Done,640765,Story,1,"Database changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,928951,Story,Done,,Story,1,"As a Sustainment Manager, I want to have the quarter records created automatically when I move from Initiation to O&M Phase so that I don't have to enter in manually"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979418,Task,Done,928951,Story,1,"QA testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979410,Task,Done,928951,Story,1,"Database changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979412,Task,Done,928951,Story,1,"Service changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979414,Task,Done,928951,Story,1,"JavaScript changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979416,Task,Done,928951,Story,1,"Dev testing"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979059,Story,Resolved,,Story,1,"April OMB Submission"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979475,Task,Done,979059,Story,1,"Test non-revise files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979486,Task,Done,979059,Story,1,"Fix errors in non-revise files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979471,Task,Done,979059,Story,1,"Fix errors in revise files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979500,Task,Done,979059,Story,1,"Reconcile data errors"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979467,Task,Done,979059,Story,1,"Validate data in database matches XML file data"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979497,Task,Done,979059,Story,1,"Submit non-revise files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979472,Task,Done,979059,Story,1,"Submit revise files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979466,Task,Done,979059,Story,1,"Generate XML files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979468,Task,Done,979059,Story,1,"Test revise files"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,824297,Defect,Resolved,,Story,1,"Revise - Occasionally when revise request is approved, revised data value is not changed for the field that is being revised [5 pts]"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979539,Task,Done,824297,Defect,1,"Analyze the issue and identify the defect scenarios"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979540,Task,Done,824297,Defect,1,"Make JavaScript changes"
Sprint 16 Backlog (OY1).xml,Sprint 16 Backlog (OY1),OY1 Sprint 16,979543,Task,Done,824297,Defect,1,"QA testing with help desk scenarios"
***********
Sprint 17 Backlog (OY1).xml,Sprint 17 Backlog (OY1),OY2 Sprint 1,,Story,In Progress,,Story,33,"Deployment and release activities [OY2 Sprint 1]"
Sprint 17 Backlog (OY1).xml,Sprint 17 Backlog (OY1),OY1 Sprint 17,1007819,Story,Resolved,,Story,1,"This is a test User Story"
Sprint 17 Backlog (OY1).xml,Sprint 17 Backlog (OY1),OY1 Sprint 17,991714,Story,Ready for Review,,Story,1,"As a Portfolio Liaison user, I want to see a new Alert and Review listing page"
Sprint 17 Backlog (OY1).xml,Sprint 17 Backlog (OY1),OY1 Sprint 17,997833,Task,Done,991714,Story,1,"C# services"
Sprint 17 Backlog (OY1).xml,Sprint 17 Backlog (OY1),OY1 Sprint 17,997837,Task,New,991714,Story,1,"Dev testing"
